event_id,user_id,timestamp,event_type,amount,city,device,ip_address,is_fraud,scenario
75dfe25e,User_011,2025-10-10 11:16:05,transfer,45.4,Vlorë,Desktop_Mac,53.167.206.172,0,normal
45e846ba,User_006,2025-10-11 20:53:42,payment,316.11,Berat,Tablet_Android,201.209.161.110,0,normal
7d319aad,User_015,2025-10-12 11:35:58,login,0.0,Berat,Desktop_Mac,57.224.83.7,0,normal
cb992f31,User_009,2025-10-12 14:36:22,logout,0.0,Korçë,Tablet_iPad,172.187.212.82,0,normal
22486617,User_016,2025-10-13 09:37:17,login,0.0,Elbasan,Tablet_Android,193.66.243.199,1,fraud
6e4ebec7,User_016,2025-10-15 01:10:09,transfer,107.03,Elbasan,Mobile_Android,222.5.12.8,0,normal
4287bb28,User_017,2025-10-15 01:27:30,login,0.0,Shkodër,Mobile_Android,28.213.82.112,0,normal
621c3a35,User_005,2025-10-16 03:21:01,change_password,0.0,Kavajë,Tablet_Android,6.244.39.130,0,normal
48ead4ae,User_019,2025-10-17 13:03:47,view_balance,0.0,Berat,Desktop_Windows,136.25.239.107,0,normal
59a9345c,User_014,2025-10-17 17:55:33,view_balance,0.0,Kavajë,Tablet_iPad,149.24.235.113,0,normal
6a4fd33a,User_016,2025-10-18 21:37:30,change_password,0.0,Elbasan,Mobile_Android,197.228.194.232,0,normal
8ec09cbc,User_019,2025-10-19 17:51:58,login,0.0,Milan,Desktop_Windows,218.244.87.201,1,fraud
ef673895,User_020,2025-10-20 03:27:43,change_password,0.0,Vlorë,Mobile_iOS,132.105.201.130,0,normal
8fd865d7,User_002,2025-10-20 04:37:44,payment,145.47,Shkodër,Tablet_iPad,155.223.5.122,0,normal
938459c5,User_012,2025-10-20 09:16:36,payment,581.5,Korçë,Mobile_iOS,155.118.147.227,0,normal
5e173ddc,User_003,2025-10-20 10:39:25,view_balance,0.0,Sarandë,Mobile_iOS,196.74.147.123,0,normal
b64c6f12,User_008,2025-10-21 09:34:50,change_password,0.0,Elbasan,Desktop_Mac,10.225.131.85,0,normal
35112fb6,User_005,2025-10-21 21:17:13,view_balance,0.0,Kavajë,Tablet_Android,32.126.165.147,0,normal
086294cb,User_012,2025-10-22 01:31:12,view_balance,0.0,Korçë,Mobile_iOS,220.44.20.214,0,normal
4b14f496,User_008,2025-10-22 07:13:31,payment,182.01,Elbasan,Desktop_Mac,144.195.224.7,0,normal
44aa92f4,User_011,2025-10-22 14:37:19,transfer,31.63,Vlorë,Desktop_Mac,69.108.9.76,0,normal
e6a7e42a,User_011,2025-10-23 10:35:48,view_balance,0.0,Vlorë,Desktop_Mac,56.67.234.143,0,normal
8ea26d27,User_001,2025-10-26 21:47:38,transfer,563.62,Korçë,Tablet_Android,106.143.73.72,0,normal
d53f812e,User_015,2025-10-27 03:14:42,change_password,0.0,Berat,Desktop_Mac,125.33.202.105,0,normal
c8e927b0,User_019,2025-10-27 17:05:17,view_balance,0.0,Berat,Desktop_Windows,83.77.33.113,0,normal
64061797,User_011,2025-10-28 00:59:37,failed_login,0.0,Vlorë,Desktop_Mac,183.233.190.172,0,normal
1a2ebdcb,User_010,2025-10-28 18:10:12,failed_login,0.0,Pogradec,Mobile_Android,12.239.73.44,0,normal
a6832373,User_004,2025-10-28 22:46:30,logout,0.0,Lezhë,Desktop_Mac,24.150.178.62,0,normal
9994eb4a,User_008,2025-10-28 22:46:39,transfer,630.21,Elbasan,Desktop_Mac,89.64.181.168,0,normal
183bdf8e,User_010,2025-10-29 06:26:26,view_balance,0.0,Pogradec,Mobile_Android,40.188.141.124,0,normal
d22b5999,User_006,2025-10-29 17:43:58,view_balance,0.0,Berat,Tablet_Android,192.70.54.54,0,normal
65214aca,User_007,2025-10-29 19:28:48,payment,473.94,Sarandë,Mobile_iOS,211.105.41.194,0,normal
b279a02c,User_015,2025-10-29 20:23:56,payment,0.0,Zurich,Desktop_Mac,10.178.187.142,1,fraud
86c538c6,User_005,2025-10-30 01:09:55,failed_login,0.0,Kavajë,Tablet_Android,5.31.23.229,0,normal
b6c83f88,User_002,2025-10-30 04:19:10,transfer,236.68,Shkodër,Tablet_iPad,52.19.74.7,0,normal
0316cf62,User_010,2025-11-01 07:10:02,failed_login,0.0,Pogradec,Mobile_Android,181.94.135.86,0,normal
be66adf3,User_019,2025-11-01 13:18:21,view_balance,0.0,Berat,Desktop_Windows,215.164.75.134,0,normal
54423091,User_015,2025-11-03 08:31:10,failed_login,0.0,Berat,Desktop_Mac,29.145.135.109,0,normal
8f70ac93,User_020,2025-11-04 08:10:55,login,0.0,Vlorë,Mobile_iOS,205.25.14.143,0,normal
8bc5200b,User_013,2025-11-04 15:49:41,view_balance,0.0,Kavajë,Tablet_Android,90.2.235.24,0,normal
3307e6ac,User_013,2025-11-04 16:40:35,view_balance,0.0,Kavajë,Tablet_Android,180.33.9.187,0,normal
876b8a90,User_007,2025-11-05 00:48:16,failed_login,0.0,Sarandë,Mobile_iOS,16.43.4.140,0,normal
f8da0355,User_011,2025-11-05 02:40:58,view_balance,0.0,Vlorë,Desktop_Mac,195.46.57.143,0,normal
2f582041,User_013,2025-11-05 06:09:44,failed_login,0.0,Kavajë,Tablet_Android,14.136.199.1,0,normal
9a5b0bf0,User_001,2025-11-05 07:39:50,view_balance,0.0,Korçë,Tablet_Android,7.107.231.30,0,normal
75b10c52,User_007,2025-11-05 22:11:48,view_balance,0.0,Sarandë,Mobile_iOS,89.255.89.49,0,normal
dda1a767,User_009,2025-11-06 04:43:33,login,0.0,Korçë,Tablet_iPad,108.201.169.242,1,fraud
3cb2ffe2,User_015,2025-11-06 04:48:30,transfer,3556.4,Berat,Desktop_Mac,147.85.130.143,1,fraud
9116d01e,User_002,2025-11-07 02:41:33,login,0.0,Shkodër,Tablet_iPad,23.206.184.118,0,normal
fd954570,User_018,2025-11-07 05:34:21,payment,284.45,Berat,Desktop_Windows,214.84.136.246,0,normal
506c9e63,User_013,2025-11-07 13:31:54,failed_login,0.0,Kavajë,Tablet_Android,151.193.240.105,0,normal
b58dbc98,User_017,2025-11-08 00:37:52,failed_login,0.0,Shkodër,Mobile_Android,119.145.76.18,0,normal
90c74ce3,User_005,2025-11-08 00:57:35,view_balance,0.0,Kavajë,Tablet_Android,147.66.195.70,0,normal
a1102a71,User_012,2025-11-08 14:14:05,logout,0.0,Korçë,Mobile_iOS,152.65.92.90,0,normal
6e58131b,User_007,2025-11-08 16:41:41,failed_login,0.0,Sarandë,Mobile_iOS,64.200.244.208,0,normal
610aefaf,User_005,2025-11-08 19:49:10,failed_login,0.0,Kavajë,Tablet_Android,39.24.209.106,0,normal
22675dcf,User_020,2025-11-09 19:08:53,failed_login,0.0,Vlorë,Mobile_iOS,20.39.21.252,0,normal
65caf67c,User_020,2025-11-09 20:25:40,login,0.0,Vlorë,Mobile_iOS,189.44.193.21,0,normal
39d8aba7,User_003,2025-11-09 20:52:45,change_password,0.0,Sarandë,Mobile_iOS,130.133.230.71,0,normal
4260cd79,User_009,2025-11-09 21:05:36,view_balance,0.0,Korçë,Tablet_iPad,148.175.113.152,0,normal
4762e776,User_015,2025-11-09 21:44:32,payment,60.35,Berat,Desktop_Mac,152.102.23.85,0,normal
3de5c2c2,User_016,2025-11-10 21:25:02,login,0.0,Elbasan,Mobile_Android,147.247.27.134,0,normal
4aa0e6c7,User_014,2025-11-10 22:40:24,failed_login,0.0,Kavajë,Tablet_iPad,165.0.225.92,1,fraud
d8cd7a56,User_015,2025-11-11 21:31:31,view_balance,0.0,Berat,Desktop_Mac,132.115.151.116,0,normal
18c17947,User_015,2025-11-11 21:50:47,login,0.0,Berat,Desktop_Mac,8.74.172.27,0,normal
e8a4e2c7,User_018,2025-11-11 22:28:17,view_balance,0.0,Berat,Desktop_Windows,162.91.143.212,0,normal
82fe8baa,User_019,2025-11-12 00:48:31,payment,484.35,Berat,Desktop_Windows,115.20.211.68,0,normal
344c2b29,User_013,2025-11-12 06:56:35,change_password,0.0,Kavajë,Tablet_Android,166.193.42.206,0,normal
9860e762,User_002,2025-11-12 21:29:19,transfer,2633.33,Berlin,Tablet_iPad,70.48.7.138,1,fraud
6b72c451,User_001,2025-11-12 23:54:09,login,0.0,Korçë,Tablet_Android,113.187.67.51,0,normal
6d54dbb8,User_020,2025-11-13 08:38:00,view_balance,0.0,Vlorë,Mobile_iOS,7.200.7.191,0,normal
45317ab6,User_015,2025-11-13 15:18:03,login,0.0,Berat,Desktop_Mac,72.239.180.7,0,normal
b85c1375,User_009,2025-11-14 04:32:50,transfer,207.26,Korçë,Tablet_iPad,174.228.160.231,0,normal
c1872ff4,User_013,2025-11-14 06:31:57,change_password,0.0,Kavajë,Tablet_Android,96.175.86.94,0,normal
77c01293,User_005,2025-11-14 08:04:17,view_balance,0.0,Kavajë,Tablet_Android,41.13.41.158,0,normal
a70480d5,User_005,2025-11-14 11:49:13,failed_login,0.0,Kavajë,Tablet_Android,144.229.28.185,0,normal
199b9370,User_020,2025-11-14 14:58:06,view_balance,0.0,Vlorë,Mobile_iOS,194.110.177.112,0,normal
9aa38dea,User_012,2025-11-14 15:23:18,view_balance,0.0,Korçë,Mobile_iOS,158.72.174.176,0,normal
735fe16c,User_001,2025-11-14 17:47:40,view_balance,0.0,Korçë,Tablet_Android,131.89.244.227,0,normal
cd7a0c5f,User_001,2025-11-15 04:08:16,login,0.0,Korçë,Tablet_Android,124.215.175.76,0,normal
a8b6894d,User_007,2025-11-15 13:23:10,failed_login,0.0,Sarandë,Mobile_iOS,30.222.91.127,0,normal
b17efb8e,User_009,2025-11-16 00:55:51,transfer,436.33,Korçë,Tablet_iPad,223.107.76.35,0,normal
14200378,User_002,2025-11-16 02:06:20,view_balance,0.0,Shkodër,Tablet_iPad,90.162.152.91,0,normal
4227190e,User_014,2025-11-16 07:58:54,payment,181.5,Kavajë,Tablet_iPad,143.123.234.18,0,normal
292a0083,User_008,2025-11-16 09:37:46,login,0.0,Elbasan,Desktop_Mac,44.1.90.52,0,normal
75932491,User_018,2025-11-16 17:45:46,view_balance,0.0,Berat,Desktop_Windows,177.73.203.110,0,normal
1a162458,User_010,2025-11-16 20:15:11,failed_login,0.0,Pogradec,Mobile_Android,41.126.77.47,0,normal
e4e81c99,User_008,2025-11-16 21:59:28,login,0.0,Elbasan,Desktop_Mac,209.160.37.1,0,normal
d042d7ac,User_008,2025-11-17 22:02:23,logout,0.0,Elbasan,Desktop_Mac,204.236.56.75,0,normal
49f98785,User_013,2025-11-18 04:48:37,view_balance,0.0,Kavajë,Tablet_Android,147.157.160.206,0,normal
4045edba,User_008,2025-11-18 22:07:47,login,0.0,Elbasan,Desktop_Mac,111.92.142.144,0,normal
9b55f312,User_004,2025-11-19 01:56:48,view_balance,0.0,Lezhë,Desktop_Mac,111.231.231.65,0,normal
b7fdefd4,User_002,2025-11-19 05:14:26,view_balance,0.0,Shkodër,Tablet_iPad,149.5.194.133,0,normal
2e2618f0,User_009,2025-11-20 01:37:45,failed_login,0.0,Korçë,Tablet_iPad,27.0.15.128,0,normal
dd193954,User_014,2025-11-20 14:34:36,payment,179.67,Kavajë,Tablet_iPad,132.210.150.139,0,normal
d6bc4e01,User_007,2025-11-20 18:00:27,view_balance,0.0,Sarandë,Mobile_iOS,129.2.142.171,0,normal
1f57f246,User_001,2025-11-21 12:03:15,login,0.0,Korçë,Tablet_Android,87.59.19.173,0,normal
b947d1c6,User_004,2025-11-22 08:53:45,view_balance,0.0,Lezhë,Desktop_Mac,80.246.34.28,0,normal
6d5c369c,User_017,2025-11-23 06:02:00,transfer,117.47,Shkodër,Mobile_Android,148.207.214.156,0,normal
1dad98aa,User_015,2025-11-23 07:04:20,change_password,0.0,Berat,Desktop_Mac,41.115.192.16,0,normal
59e2e41e,User_017,2025-11-23 12:03:35,payment,61.62,Shkodër,Mobile_Android,12.116.164.147,0,normal
73fdf296,User_020,2025-11-24 00:48:11,transfer,314.95,Vlorë,Mobile_iOS,50.26.237.175,0,normal
989efdf7,User_009,2025-11-24 19:44:16,view_balance,0.0,Korçë,Tablet_iPad,159.96.144.153,0,normal
379e3cff,User_009,2025-11-27 02:51:22,failed_login,0.0,Korçë,Tablet_iPad,78.240.106.97,0,normal
860a733c,User_020,2025-11-27 10:31:26,payment,465.19,Vlorë,Mobile_iOS,185.82.25.161,0,normal
5f5ebd3c,User_001,2025-11-27 15:17:29,failed_login,0.0,Korçë,Tablet_Android,106.166.12.101,0,normal
020bf3fd,User_010,2025-11-28 09:12:10,transfer,275.89,Pogradec,Mobile_Android,88.194.169.217,0,normal
1b5869f3,User_002,2025-11-28 09:17:53,transfer,7005.69,Vienna,Tablet_iPad,30.240.38.67,1,fraud
e207a7c2,User_001,2025-11-28 16:29:20,view_balance,0.0,Korçë,Tablet_Android,59.106.139.154,0,normal
96fbc982,User_004,2025-11-29 10:02:32,payment,531.83,Lezhë,Desktop_Mac,120.219.53.173,0,normal
19210e29,User_004,2025-11-29 14:56:54,view_balance,0.0,Lezhë,Desktop_Mac,138.13.57.48,0,normal
8d0f696f,User_020,2025-11-30 01:08:36,failed_login,0.0,Vlorë,Mobile_iOS,63.162.183.185,0,normal
061b14b4,User_002,2025-12-01 01:35:05,view_balance,0.0,Shkodër,Tablet_iPad,90.226.62.15,0,normal
08640c83,User_004,2025-12-01 05:53:48,payment,319.91,Lezhë,Desktop_Mac,174.107.142.27,0,normal
b9259108,User_012,2025-12-01 08:22:39,failed_login,0.0,Korçë,Mobile_iOS,129.93.235.170,0,normal
90b93eef,User_015,2025-12-01 19:08:31,transfer,3543.54,Berat,Desktop_Mac,168.220.162.144,1,fraud
f677ae78,User_001,2025-12-01 22:41:50,view_balance,0.0,Korçë,Tablet_Android,112.239.140.45,0,normal
88d59636,User_009,2025-12-02 01:31:25,failed_login,0.0,Korçë,Tablet_iPad,3.118.97.132,1,fraud
f5714abb,User_011,2025-12-02 14:52:59,failed_login,0.0,Vlorë,Desktop_Mac,55.24.172.232,0,normal
e0479876,User_010,2025-12-02 15:53:30,payment,212.83,Pogradec,Mobile_Android,169.97.72.75,0,normal
3b7479c5,User_018,2025-12-04 01:53:34,view_balance,0.0,Berat,Desktop_Windows,166.107.43.197,0,normal
c2de0a35,User_010,2025-12-04 05:18:35,failed_login,0.0,Pogradec,Mobile_Android,177.101.237.171,0,normal
ca9f7010,User_020,2025-12-04 10:56:20,view_balance,0.0,Vlorë,Mobile_iOS,201.243.168.129,0,normal
b437c607,User_015,2025-12-05 09:27:28,transfer,4419.22,Berat,Desktop_Mac,162.87.247.89,1,fraud
586dbe42,User_020,2025-12-05 14:15:52,login,0.0,Vlorë,Mobile_iOS,30.114.147.17,0,normal
35ffeb7c,User_014,2025-12-05 18:01:40,failed_login,0.0,Kavajë,Tablet_iPad,82.112.65.154,0,normal
77909736,User_008,2025-12-06 02:47:24,view_balance,0.0,Elbasan,Desktop_Mac,112.131.123.138,0,normal
b0db517d,User_012,2025-12-06 10:57:54,failed_login,0.0,Korçë,Mobile_iOS,179.254.147.111,0,normal
d220f1e6,User_005,2025-12-06 11:32:27,logout,0.0,Kavajë,Tablet_Android,175.183.140.53,0,normal
56ab0f8a,User_008,2025-12-07 00:54:07,logout,0.0,Elbasan,Desktop_Mac,23.176.187.209,0,normal
cd28e393,User_011,2025-12-07 03:06:25,transfer,2883.8,Vlorë,Desktop_Mac,50.120.115.68,1,fraud
de514a0a,User_005,2025-12-07 13:01:10,logout,0.0,Kavajë,Tablet_Android,123.163.219.109,0,normal
a4cfcb7e,User_017,2025-12-07 13:43:20,failed_login,0.0,Shkodër,Mobile_Android,163.206.145.94,0,normal
1d82b97b,User_003,2025-12-08 05:01:22,payment,147.41,Sarandë,Mobile_iOS,200.212.198.90,0,normal
326a1b77,User_010,2025-12-08 06:34:54,failed_login,0.0,Pogradec,Mobile_Android,149.7.55.243,0,normal
710b635d,User_019,2025-12-08 14:03:27,transfer,442.62,Berat,Desktop_Windows,105.23.179.85,0,normal
d4b3b035,User_010,2025-12-08 20:26:56,transfer,183.99,Pogradec,Mobile_Android,185.156.61.114,0,normal
340a11ea,User_009,2025-12-10 00:43:07,login,0.0,Korçë,Tablet_iPad,77.254.42.34,0,normal
452b40d0,User_002,2025-12-10 07:10:12,login,0.0,Shkodër,Tablet_iPad,113.25.15.147,0,normal
e80e18cf,User_008,2025-12-10 13:25:37,transfer,379.92,Elbasan,Desktop_Mac,181.158.215.238,0,normal
18c81557,User_006,2025-12-10 23:22:21,payment,577.12,Berat,Tablet_Android,201.124.241.19,0,normal
39763e9e,User_017,2025-12-11 20:11:56,logout,0.0,Shkodër,Mobile_Android,19.38.114.49,0,normal
8500b9a9,User_004,2025-12-12 02:18:19,view_balance,0.0,Lezhë,Desktop_Mac,132.145.219.213,0,normal
6074e53a,User_012,2025-12-12 08:09:31,transfer,3525.5,Korçë,Mobile_iOS,182.94.174.162,1,fraud
8f7a96c2,User_015,2025-12-13 18:33:51,view_balance,0.0,Berat,Desktop_Mac,108.191.80.181,0,normal
5316b7c3,User_011,2025-12-14 00:46:27,transfer,10229.64,Vlorë,Desktop_Mac,92.210.155.40,1,fraud
53a81425,User_009,2025-12-14 01:55:14,login,0.0,Korçë,Tablet_iPad,27.74.68.220,0,normal
ce7436ba,User_007,2025-12-14 03:21:11,payment,232.58,Sarandë,Mobile_iOS,151.198.57.96,0,normal
ec32eedb,User_006,2025-12-15 04:08:58,payment,0.0,Paris,Tablet_Android,170.42.46.214,1,fraud
7a09d9ae,User_020,2025-12-15 21:52:50,view_balance,0.0,Vlorë,Mobile_iOS,201.197.49.247,0,normal
979b2869,User_006,2025-12-16 07:01:16,view_balance,0.0,Berat,Tablet_Android,6.222.144.100,0,normal
064fa3d0,User_012,2025-12-16 08:00:04,logout,0.0,Korçë,Mobile_iOS,172.177.124.81,0,normal
a6436ae5,User_011,2025-12-16 14:26:34,login,0.0,Vlorë,Desktop_Mac,183.93.33.63,0,normal
94017a5f,User_010,2025-12-16 18:45:10,change_password,0.0,Pogradec,Mobile_Android,42.61.56.243,0,normal
edbc62f2,User_017,2025-12-16 21:44:05,view_balance,0.0,Shkodër,Mobile_Android,222.22.253.13,0,normal
e67e4a1a,User_014,2025-12-17 15:14:07,view_balance,0.0,Kavajë,Tablet_iPad,113.163.209.250,0,normal
e1fcb526,User_003,2025-12-18 02:26:28,failed_login,0.0,Sarandë,Mobile_iOS,69.32.139.212,0,normal
51b6f977,User_017,2025-12-18 04:15:45,login,0.0,Shkodër,Mobile_Android,76.117.59.130,1,fraud
895019d3,User_001,2025-12-18 07:18:37,transfer,594.03,Korçë,Tablet_Android,190.49.169.160,0,normal
8e7e4c60,User_001,2025-12-18 15:05:40,view_balance,0.0,Korçë,Tablet_Android,161.126.200.137,0,normal
7b89e20b,User_005,2025-12-18 23:40:58,view_balance,0.0,Kavajë,Tablet_Android,168.61.250.237,0,normal
d237bbd7,User_019,2025-12-19 03:13:13,failed_login,0.0,Berat,Desktop_Windows,62.46.200.169,1,fraud
e8a0f6dd,User_010,2025-12-19 21:37:12,login,0.0,Pogradec,Mobile_Android,137.122.94.93,0,normal
168eed95,User_006,2025-12-19 22:14:32,logout,0.0,Berat,Tablet_Android,111.17.194.28,0,normal
83bd0f95,User_016,2025-12-21 14:58:58,login,0.0,Elbasan,Mobile_iOS,6.29.105.235,1,fraud
a4084325,User_017,2025-12-21 19:14:46,payment,271.32,Shkodër,Mobile_Android,148.63.103.79,0,normal
3d2c2c08,User_015,2025-12-21 22:39:51,login,0.0,Berat,Desktop_Mac,91.211.49.166,0,normal
6e9abcb8,User_014,2025-12-22 12:07:28,change_password,0.0,Kavajë,Tablet_iPad,79.138.216.36,0,normal
c878846d,User_011,2025-12-22 15:03:04,failed_login,0.0,Vlorë,Desktop_Mac,215.147.90.41,0,normal
cb001a85,User_018,2025-12-22 22:14:42,login,0.0,Berat,Desktop_Windows,121.135.97.60,0,normal
ebcea8dc,User_014,2025-12-23 01:10:40,payment,142.51,Kavajë,Tablet_iPad,191.129.209.155,0,normal
3739c8a5,User_004,2025-12-23 08:23:34,failed_login,0.0,Lezhë,Desktop_Mac,94.107.6.199,0,normal
93816323,User_017,2025-12-25 13:16:17,failed_login,0.0,Shkodër,Mobile_Android,14.85.15.116,0,normal
dd6af8e3,User_010,2025-12-25 19:04:00,logout,0.0,Pogradec,Mobile_Android,111.110.203.221,0,normal
6e717686,User_020,2025-12-26 02:18:02,login,0.0,Vlorë,Mobile_iOS,50.45.216.245,1,fraud
2194e776,User_014,2025-12-26 13:06:22,view_balance,0.0,Kavajë,Tablet_iPad,71.66.242.111,0,normal
fe7aa72c,User_003,2025-12-26 13:23:49,view_balance,0.0,Sarandë,Mobile_iOS,9.116.93.109,0,normal
a987c648,User_005,2025-12-26 23:43:00,failed_login,0.0,Kavajë,Tablet_Android,31.9.133.229,0,normal
bc282c1e,User_020,2025-12-27 16:19:53,failed_login,0.0,Vlorë,Mobile_iOS,103.215.89.187,0,normal
b8cbe1b6,User_003,2025-12-27 16:48:19,failed_login,0.0,Sarandë,Mobile_iOS,194.205.250.139,0,normal
c873e40b,User_013,2025-12-27 21:41:46,transfer,2253.46,Kavajë,Mobile_Android,53.179.146.208,1,fraud
659cb314,User_019,2025-12-28 00:56:28,payment,269.73,Berat,Desktop_Windows,157.182.143.40,0,normal
b14c5dd4,User_018,2025-12-29 07:37:32,view_balance,0.0,Berat,Desktop_Windows,197.50.85.125,0,normal
061be019,User_013,2025-12-29 12:24:52,view_balance,0.0,Kavajë,Tablet_Android,53.45.41.32,0,normal
c9075e42,User_010,2025-12-29 21:40:08,failed_login,0.0,Pogradec,Mobile_Android,63.135.41.104,0,normal
2ceebd97,User_007,2025-12-30 01:58:19,login,0.0,Sarandë,Mobile_iOS,200.146.52.199,0,normal
442d61e9,User_011,2025-12-30 07:42:21,view_balance,0.0,Vlorë,Desktop_Mac,29.162.190.45,0,normal
51478ebe,User_002,2025-12-30 11:08:20,transfer,160.98,Shkodër,Tablet_iPad,89.84.225.159,0,normal
44cff28a,User_011,2025-12-30 18:53:23,view_balance,0.0,Vlorë,Desktop_Mac,120.221.97.61,0,normal
480e96ba,User_010,2025-12-31 02:30:14,transfer,265.77,Pogradec,Mobile_Android,218.25.92.101,0,normal
82a769c7,User_004,2025-12-31 23:51:55,view_balance,0.0,Lezhë,Desktop_Mac,17.86.169.123,0,normal
