transaction_id,user_id,transaction_amount,hour_of_day,is_new_device,is_new_ip,is_foreign_country,distance_from_usual_km,is_phishing_detected,is_fraud_label
TXN_70A05C211E,USR_5625,5.75,22,0,0,0,3.17,0,0
TXN_7F8CB3198E,USR_8232,15.21,15,0,0,0,7.01,0,0
TXN_11C63FAD62,USR_2407,44.67,16,1,0,0,8.97,0,0
TXN_B43E494419,USR_7996,116.74,22,0,0,0,40.23,0,0
TXN_6DB2B9489D,USR_6417,206.15,14,1,0,0,6.27,0,0
TXN_1A7FB08C23,USR_8736,14.38,14,1,1,0,2.81,0,0
TXN_84605A5F98,USR_2467,0.76,5,0,0,0,4252.66,1,1
TXN_9EE30213A1,USR_5654,94.63,14,0,0,0,15.24,0,0
TXN_4A243D590B,USR_9342,49.31,15,0,0,0,31.93,0,0
TXN_2137A051A7,USR_9820,96.37,12,0,0,1,11.11,0,0
TXN_F56F959610,USR_8160,47.21,8,0,0,0,9.14,0,0
TXN_17E9AE150E,USR_9484,131.59,13,0,0,0,16.64,0,0
TXN_C97C4F14CC,USR_5589,365.83,20,0,1,0,40.03,0,0
TXN_6722D303B1,USR_9604,7.3,17,0,0,0,11.5,0,0
TXN_34CEDBFF2E,USR_4389,49.02,8,0,0,0,12.41,0,0
TXN_6F5BB590B3,USR_4840,409.64,7,0,0,1,19.51,0,0
TXN_F6890AEA70,USR_3818,0.62,5,1,0,0,6247.72,0,1
TXN_01917E637F,USR_6718,131.66,17,0,0,0,8.8,0,0
TXN_19AD3A7B24,USR_9575,57.05,8,0,0,0,11.71,0,0
TXN_1D0792FE19,USR_7665,91.99,12,0,0,0,1.01,0,0
TXN_D0ADEC444E,USR_4683,395.48,17,0,0,0,25.06,0,0
TXN_72FB82726D,USR_6621,5.5,9,0,0,0,21.89,0,0
TXN_4FFE8EEB39,USR_8009,678.61,0,1,1,0,6355.13,0,1
TXN_1272CC92F5,USR_4158,1566.74,1,1,0,0,13741.75,0,1
TXN_5CA88CAA6C,USR_3287,116.55,11,0,0,0,28.66,0,0
TXN_8098C73EAB,USR_3171,31.25,13,0,1,0,15.38,0,0
TXN_1753CC2389,USR_2906,73.18,15,0,0,0,15.04,0,0
TXN_2B58CF40EE,USR_4541,190.48,7,0,0,0,2.23,0,0
TXN_A0A56991E4,USR_8776,19.72,17,0,1,0,2.45,0,0
TXN_A4A5991B6E,USR_1959,2708.01,1,1,1,0,14289.43,1,1
TXN_E025DCA7E0,USR_9093,260.52,22,0,0,0,4.43,0,0
TXN_B70C237B06,USR_8657,8.75,23,0,0,0,20.67,0,0
TXN_F4B11E1B20,USR_8091,56.4,7,0,0,0,15.59,0,0
TXN_603E7C39AC,USR_4044,13.85,16,0,0,0,9.7,0,0
TXN_6E08752723,USR_1719,146.74,22,0,0,0,22.93,0,0
TXN_8C1C72C92E,USR_8024,43.39,13,0,0,0,16.95,0,0
TXN_C6C2FD08A8,USR_6679,60.56,20,0,0,0,2.29,0,0
TXN_ECA9E2F580,USR_4449,0.96,2,1,0,1,3342.33,0,1
TXN_95ADFB9308,USR_6595,2.74,9,0,0,0,11.14,0,0
TXN_AFB86B931D,USR_2689,110.77,12,0,0,0,9.02,0,0
TXN_2B03839878,USR_1717,206.8,11,0,0,0,15.65,0,0
TXN_735C608674,USR_6073,46.15,5,0,1,0,20.97,0,0
TXN_F56FD6DA6C,USR_9378,67.41,17,0,0,1,38.45,0,0
TXN_2854151CCD,USR_9807,65.82,20,0,0,0,29.16,0,0
TXN_47C1C8181C,USR_4659,45.04,18,0,1,0,20.66,0,0
TXN_2EC09F2CAE,USR_9945,33.57,10,0,0,0,4.97,0,0
TXN_98E85F32D4,USR_4360,26.27,8,0,0,0,20.8,0,0
TXN_6BCE4CE4A2,USR_2470,0.63,22,1,1,1,14763.97,1,1
TXN_7673222623,USR_7629,42.94,8,0,0,1,13.35,0,0
TXN_C84B0C3BBE,USR_7642,41.77,6,0,0,1,18.39,0,0
TXN_06B66A3A74,USR_9619,1539.34,1,1,1,1,946.48,1,1
TXN_29C2D45C27,USR_3655,105.43,11,0,0,0,24.33,0,0
TXN_692D93A81C,USR_5353,30.07,5,0,0,1,7.79,0,0
TXN_7BD711F21B,USR_4498,82.26,7,0,0,0,17.62,0,0
TXN_BFE4D22ABB,USR_8541,11.52,13,0,0,0,25.38,0,0
TXN_80FA497C76,USR_2131,28.87,14,0,0,0,41.5,0,0
TXN_B00FA4A42A,USR_3552,24.4,22,0,0,0,13.15,1,0
TXN_7D291FEFE8,USR_4254,2.01,7,0,0,0,27.45,0,0
TXN_715787332F,USR_7571,56.85,21,0,0,0,17.08,0,0
TXN_DEEC9ADFB1,USR_1481,71.45,10,1,0,0,0.62,0,0
TXN_219E380110,USR_1764,1675.06,23,1,1,1,6901.21,1,1
TXN_C1B8F28416,USR_2823,59.05,15,0,0,1,17.12,0,0
TXN_C9FEBC8790,USR_4310,32.73,8,0,0,0,7.79,0,0
TXN_4F037AF149,USR_2072,46.93,16,0,0,0,17.57,0,0
TXN_F7C5D94F90,USR_3385,24.62,5,0,0,0,15.58,0,0
TXN_6FC132DAD9,USR_1165,120.12,16,0,0,0,27.66,0,0
TXN_2603D0DB5F,USR_5511,31.73,0,0,0,1,36.42,0,0
TXN_8A4D98FC1C,USR_4840,36.22,16,0,0,0,18.6,0,0
TXN_9DD87D5A1A,USR_7724,65.12,9,0,0,0,0.02,0,0
TXN_1FD0EE672A,USR_7885,166.1,10,0,0,0,17.96,0,0
TXN_AA28CE1FC6,USR_6825,49.33,12,0,0,0,8.05,0,0
TXN_2231F5EF98,USR_1658,39.24,11,1,0,0,17.21,0,0
TXN_657957BE64,USR_4158,128.05,21,0,0,0,30.16,0,0
TXN_C5E6E8256F,USR_4572,59.3,14,0,0,0,38.19,0,0
TXN_00C3DEBCAE,USR_6869,121.92,19,0,0,0,17.85,0,0
TXN_57BDCE556E,USR_4332,2730.06,1,0,1,1,2047.09,1,1
TXN_996A565F00,USR_7453,54.63,20,0,0,0,2.62,0,0
TXN_FECA447086,USR_6220,125.62,5,0,0,0,0.14,0,0
TXN_1B2626B88F,USR_2932,25.12,5,0,0,0,12.85,0,0
TXN_E17E2B0167,USR_4030,32.75,20,0,0,0,7.64,0,0
TXN_E238AAB53F,USR_2927,19.63,3,0,0,0,19.13,0,0
TXN_89CE406F7D,USR_5876,44.59,21,1,0,0,1.61,0,0
TXN_EFD7724307,USR_1629,15.71,8,0,0,0,8.46,0,0
TXN_9216C94144,USR_7645,6.53,11,0,0,0,3.01,0,0
TXN_9427A9E20B,USR_8163,55.28,8,0,0,0,97.5,0,0
TXN_38D3DC1438,USR_2800,13.99,18,0,0,0,27.44,0,0
TXN_122EBF835B,USR_1331,1815.54,23,0,1,1,8924.92,1,1
TXN_6EF1B8A5B5,USR_4284,5.25,6,0,0,0,0.85,0,0
TXN_C6BB6B34D0,USR_1630,48.98,10,0,0,0,36.19,0,0
TXN_ADD630AA68,USR_3621,80.64,20,0,0,0,8.15,0,0
TXN_D5C36D75DD,USR_1641,59.74,20,0,0,0,7.45,0,0
TXN_6A205DC9E2,USR_4751,0.72,1,1,1,0,10847.34,1,1
TXN_0DEFBDA194,USR_4584,181.35,19,0,0,1,33.15,0,0
TXN_C33D220608,USR_6984,160.73,1,0,0,0,0.24,0,0
TXN_FC2DAE8A1C,USR_3230,3269.13,22,1,0,1,8762.0,0,1
TXN_285D04AFE3,USR_5746,147.98,10,0,1,0,9.17,0,0
TXN_1F65EA0F39,USR_3864,76.55,17,0,0,0,18.04,0,0
TXN_E8DE31AF7B,USR_8514,251.03,16,0,0,0,0.16,0,0
TXN_FCC1CAE134,USR_2933,30.11,19,0,0,0,25.52,0,0
TXN_2773A5E73F,USR_7209,56.4,7,0,0,0,26.25,0,0
TXN_D791A718DD,USR_5525,69.36,15,0,0,0,8.76,0,0
TXN_F6806B68B3,USR_4224,100.23,0,0,0,0,12.26,0,0
TXN_6B07418899,USR_1016,33.02,13,0,0,0,21.89,0,0
TXN_2C43F2D305,USR_4561,3.66,6,0,0,0,16.26,0,0
TXN_A25098FA2F,USR_5266,219.19,19,0,0,0,24.47,0,0
TXN_F117924AE4,USR_9085,81.5,16,0,0,0,3.93,0,0
TXN_FB06FD4250,USR_2724,24.6,17,0,0,0,8.75,0,0
TXN_58FDC4B8C0,USR_6661,17.37,10,0,0,0,8.64,0,0
TXN_43C4ADF479,USR_9062,31.29,15,0,0,0,12.5,0,0
TXN_BE2B00AB9B,USR_8669,27.34,3,0,0,0,32.13,0,0
TXN_10E51C547E,USR_5874,32.82,8,0,0,0,6.24,0,0
TXN_3858BDBEF3,USR_5968,34.48,9,0,0,0,7.56,0,0
TXN_9BB738A946,USR_6542,3022.92,0,1,0,1,1536.2,1,1
TXN_1CD219B9E6,USR_4981,565.67,21,0,0,0,0.97,0,0
TXN_E780743AB6,USR_7988,6.58,10,0,0,0,2.91,0,0
TXN_62E520AE63,USR_7365,47.41,8,0,0,0,8.35,0,0
TXN_4812C82A51,USR_8817,67.69,19,0,0,0,8.86,0,0
TXN_20D62798F1,USR_2427,95.39,15,0,0,0,27.28,0,0
TXN_AEBF11EF06,USR_4133,260.44,11,0,0,0,4.49,0,0
TXN_C0E1E368F4,USR_1249,450.4,13,0,0,0,21.31,0,0
TXN_98CC16F40D,USR_8637,29.19,9,0,1,0,5.69,0,0
TXN_27C64E9DF6,USR_3003,80.99,11,0,0,0,43.49,0,0
TXN_DCAAC13D8B,USR_3260,26.84,14,0,0,0,2.63,0,0
TXN_6950E7D377,USR_8694,58.59,15,0,0,0,9.97,0,0
TXN_E0AC6B1DC3,USR_3674,21.46,15,0,0,0,3.01,0,0
TXN_F51D2EBD31,USR_7764,182.06,13,0,1,0,1.26,0,0
TXN_D6570C6C5B,USR_8272,78.58,7,0,0,1,2.08,0,0
TXN_970BBB0657,USR_7153,35.31,12,0,0,0,16.8,0,0
TXN_23ED93A8CD,USR_5547,514.11,0,0,0,0,4.92,0,0
TXN_D81933C9C4,USR_1140,25.69,12,0,0,0,24.37,0,0
TXN_DD25C80350,USR_1203,59.22,13,0,0,0,1.07,0,0
TXN_3715234969,USR_9881,20.13,7,0,0,0,33.73,0,0
TXN_CE718576FE,USR_7499,41.1,7,0,0,0,3.52,0,0
TXN_94D7DABE31,USR_6273,0.94,14,0,0,0,46.67,0,0
TXN_BC6B6713EF,USR_2403,26.48,14,0,0,0,13.65,0,0
TXN_6D98D0BD75,USR_8813,170.14,9,0,0,0,43.32,0,0
TXN_8E2F766978,USR_1225,200.41,15,0,0,0,12.73,0,0
TXN_4320575507,USR_1139,303.62,20,1,0,0,2.28,0,0
TXN_ED720D0EE3,USR_6596,374.33,11,1,0,0,4.56,0,0
TXN_0DF110505F,USR_2108,23.86,14,1,0,0,20.05,0,0
TXN_30DFD2237A,USR_4549,102.61,17,0,0,0,9.91,0,0
TXN_F02E787898,USR_4990,116.04,17,0,0,0,10.14,0,0
TXN_4272AF1C9F,USR_4884,89.72,21,0,0,0,2.68,0,0
TXN_2DCBF68BEA,USR_6311,20.43,21,1,0,0,20.02,0,0
TXN_3571DB97D7,USR_8274,25.45,12,0,0,0,1.75,0,0
TXN_E6E9EAB50B,USR_4816,2120.43,2,1,1,1,11605.58,0,1
TXN_D567513EE7,USR_9684,195.96,14,0,0,0,0.32,0,0
TXN_D9392DB58B,USR_5075,15.27,15,0,0,0,8.11,0,0
TXN_2A354A1263,USR_5528,59.49,6,0,0,0,71.97,0,0
TXN_B08EE3BDBE,USR_2617,0.14,2,1,1,1,13319.89,0,1
TXN_B824FBB575,USR_5025,56.46,15,0,0,0,22.76,0,0
TXN_8A826C00A7,USR_2545,101.42,9,0,0,0,3.6,0,0
TXN_0E79E600FB,USR_6470,19.68,13,0,0,1,9.41,0,0
TXN_B77226E112,USR_4662,204.29,10,0,0,0,7.99,0,0
TXN_86D44737BB,USR_5456,34.16,11,1,0,0,5.33,0,0
TXN_F37489916D,USR_2990,80.15,15,0,0,0,1.17,0,0
TXN_6EDC436CD6,USR_2855,35.57,17,0,0,0,38.72,0,0
TXN_125C6A6E19,USR_3863,34.18,20,0,0,0,13.57,0,0
TXN_463DB5F1CE,USR_3642,29.21,14,0,0,0,36.34,0,0
TXN_4067093FDA,USR_1429,40.27,16,0,0,0,13.98,0,0
TXN_83B46E8624,USR_7225,26.2,4,1,0,0,35.46,0,0
TXN_8AE48B8973,USR_6301,42.77,20,0,0,0,10.34,0,0
TXN_005D1FF6BF,USR_2532,26.56,13,0,0,0,27.69,0,0
TXN_D2A0E0FF01,USR_5732,37.59,8,0,0,0,2.12,0,0
TXN_9422AB53F2,USR_2400,56.69,20,0,0,0,11.71,0,0
TXN_0D297A4987,USR_3985,24.23,7,0,0,0,27.6,0,0
TXN_BB9E095834,USR_6351,123.84,13,0,0,0,37.55,0,0
TXN_664E9D2500,USR_9343,28.78,6,0,0,0,14.53,0,0
TXN_C1EB171BFB,USR_5538,50.21,16,0,0,0,11.9,0,0
TXN_62AE1F7CAE,USR_4262,106.87,21,0,0,0,6.1,0,0
TXN_8C8709C6BD,USR_5326,20.31,14,0,0,0,6.2,0,0
TXN_89C3137980,USR_6966,58.48,19,1,0,0,13.46,0,0
TXN_9E1BD317C6,USR_8464,61.28,22,0,0,0,10.27,0,0
TXN_4F59B97B61,USR_9388,18.27,23,0,0,0,30.64,0,0
TXN_26183EF8B6,USR_9114,32.28,3,0,1,0,16.35,0,0
TXN_F504FF3AB5,USR_8147,31.56,1,0,0,0,19.32,0,0
TXN_28FBE15BE0,USR_9022,50.94,23,0,1,0,1.97,0,0
TXN_B3C890E217,USR_1682,28.72,18,1,0,1,6.46,0,0
TXN_41E4F999F5,USR_5721,32.39,11,0,0,0,33.06,0,0
TXN_3C8C58BDFA,USR_4343,461.57,11,0,0,0,2.59,0,0
TXN_7F79657ED0,USR_7860,8.12,17,0,0,0,28.68,0,0
TXN_21EA5CD01C,USR_2413,7.13,22,0,0,0,3.64,0,0
TXN_B4AD070D86,USR_9325,46.61,17,0,0,0,35.06,0,0
TXN_34AA6994C8,USR_9735,154.98,3,0,0,0,25.51,0,0
TXN_C3691F715A,USR_2941,49.4,22,0,1,0,13.81,0,0
TXN_3FD0E335F4,USR_9472,51.28,15,0,0,0,2.78,0,0
TXN_6F19249CC3,USR_9067,30.22,12,0,0,0,3.81,0,0
TXN_048A7490B1,USR_6821,1105.57,23,0,0,1,6489.52,0,1
TXN_DCF54343FD,USR_2195,19.26,10,0,0,0,7.19,0,0
TXN_B4C36FD9A3,USR_4924,46.04,18,0,0,1,30.78,0,0
TXN_120502B905,USR_3981,12.09,7,0,0,0,4.26,0,0
TXN_9D0605E722,USR_5482,125.63,19,0,0,0,6.18,1,0
TXN_B19C4AC8FC,USR_5742,160.35,16,0,0,0,9.92,0,0
TXN_D1DB89191E,USR_5210,23.82,9,0,0,0,14.54,0,0
TXN_D7D18ECF23,USR_3589,70.11,21,0,0,0,20.93,0,0
TXN_2AE83BE804,USR_8230,154.09,21,0,0,0,5.1,0,0
TXN_F5F174499B,USR_1831,69.13,20,0,0,0,12.77,0,0
TXN_2FDB271EEB,USR_4375,51.58,14,0,0,0,3.91,0,0
TXN_C45B8CEFFC,USR_3749,2177.66,23,0,1,1,5807.93,0,1
TXN_C2CC329E21,USR_7103,119.19,16,0,1,0,28.09,0,0
TXN_67E25E0029,USR_4392,33.4,9,0,0,0,9.53,0,0
TXN_A9A17F8B54,USR_2929,68.35,11,0,0,0,14.5,0,0
TXN_F433074CF3,USR_5072,18.22,4,0,0,0,1.54,0,0
TXN_8573828360,USR_1946,24.27,11,0,0,0,2.18,0,0
TXN_683349195C,USR_5329,94.82,18,0,0,0,22.21,0,0
TXN_6B4D4AA186,USR_2874,469.46,9,0,0,0,45.67,0,0
TXN_9F1BC77005,USR_7069,19.52,18,0,0,1,18.01,0,0
TXN_B6908B87D8,USR_6282,30.76,20,0,0,0,13.01,1,0
TXN_2488A4F0CC,USR_1727,165.7,6,0,0,0,14.36,0,0
TXN_325F3FEC6E,USR_2654,902.33,4,1,1,1,12225.29,1,1
TXN_70E7D1362A,USR_8539,3006.22,1,1,0,1,14779.88,1,1
TXN_5ADEB6F838,USR_5550,31.12,10,0,0,1,15.41,0,0
TXN_D547AFB5A2,USR_3816,14.06,8,0,0,0,1.54,0,0
TXN_EA22D098F2,USR_3971,33.27,9,0,0,0,40.13,0,0
TXN_FEF8846456,USR_8933,249.14,16,1,0,0,15.96,0,0
TXN_0450E209ED,USR_7726,72.17,17,0,0,0,15.14,0,0
TXN_BEB3465246,USR_6828,85.71,15,0,0,1,18.95,0,0
TXN_9A0748C440,USR_2129,19.17,7,0,0,0,2.1,0,0
TXN_ACFFFDA13D,USR_7230,2080.35,5,0,1,1,4230.76,1,1
TXN_BD484750B4,USR_6936,2292.03,2,0,1,1,7365.17,0,1
TXN_BCA837C322,USR_9162,44.48,3,0,0,0,7.97,0,0
TXN_C6879EA85F,USR_3102,48.86,7,0,0,0,8.84,0,0
TXN_97C5E2B3AD,USR_9422,31.26,18,0,0,0,39.82,0,0
TXN_24ED8A2795,USR_5314,1883.29,2,1,1,1,719.25,0,1
TXN_ECF03B8D78,USR_1901,180.02,13,0,0,0,2.82,0,0
TXN_698E922B38,USR_7005,778.22,13,0,0,0,1.41,0,0
TXN_2E926B929B,USR_5348,995.82,1,1,1,1,7583.37,1,1
TXN_C98BE09DF0,USR_2285,51.34,22,0,0,0,16.96,0,0
TXN_94783D6703,USR_2589,143.73,19,1,0,0,3.59,0,0
TXN_C1FDAB9EFD,USR_5912,0.7,0,1,0,1,5137.47,1,1
TXN_306627F5F1,USR_3568,13.71,5,0,0,0,19.28,0,0
TXN_CE81785A7B,USR_9491,47.0,14,0,0,0,19.21,0,0
TXN_11A7C66794,USR_3156,4758.98,3,0,1,1,7861.29,1,1
TXN_8518D1A835,USR_9509,39.78,10,0,0,0,11.23,0,0
TXN_912CE6BE4C,USR_4185,81.13,13,1,0,0,13.56,0,0
TXN_9A6A766D9F,USR_7713,46.86,15,0,0,0,14.92,1,0
TXN_0251D48185,USR_6935,4562.74,2,1,1,0,7830.68,1,1
TXN_A1C11E7F70,USR_7411,166.98,7,0,0,0,1.87,0,0
TXN_168257CB49,USR_4513,34.73,8,1,1,0,38.52,0,0
TXN_8F668DA2E1,USR_4121,7.67,19,0,0,0,47.07,0,0
TXN_C530E130A6,USR_7037,52.02,8,0,0,0,18.85,0,0
TXN_41F5630B53,USR_8250,75.37,18,0,0,0,25.94,0,0
TXN_7F4DEA2CC4,USR_1104,113.48,18,0,0,0,4.64,0,0
TXN_8F58825E28,USR_6809,67.32,13,0,0,0,56.65,0,0
TXN_91D4EBE505,USR_3035,85.58,13,0,0,0,4.88,0,0
TXN_DD9DC41D95,USR_8943,135.72,14,0,0,0,34.49,0,0
TXN_73AB4B920F,USR_6127,0.07,2,1,0,1,11858.66,1,1
TXN_DE47284344,USR_4667,112.71,11,0,0,1,13.66,0,0
TXN_1AAAEDAAA1,USR_5262,4040.43,23,1,1,1,479.73,0,1
TXN_28550FC0EC,USR_1598,20.66,19,0,1,0,40.62,0,0
TXN_B3280FA8F3,USR_9017,138.63,8,0,0,0,34.45,0,0
TXN_47D610BFED,USR_7757,50.44,4,1,0,0,4.77,0,0
TXN_13999B1AE9,USR_4659,0.17,4,0,1,1,12752.53,1,1
TXN_ECE1506C58,USR_3883,74.65,0,0,0,0,25.43,0,0
TXN_A38BF40C26,USR_9841,35.44,13,0,0,0,21.84,0,0
TXN_38E7C606C5,USR_1790,220.31,8,0,1,0,2.86,0,0
TXN_708466AFC1,USR_6534,174.12,18,0,0,0,4.68,1,0
TXN_D1FAC3A8D6,USR_9547,22.15,6,0,0,0,22.85,0,0
TXN_665F4186E1,USR_2041,29.63,11,0,0,0,4.17,1,0
TXN_D662B9C691,USR_3774,167.0,11,0,0,0,5.63,0,0
TXN_8781EB0479,USR_3634,52.44,16,0,0,0,48.13,0,0
TXN_3D2CBB8B04,USR_2490,97.04,18,0,0,0,20.65,1,0
TXN_5FA5571394,USR_2286,898.36,3,1,1,0,13515.95,0,1
TXN_5236ADEAA2,USR_2754,67.87,21,0,0,0,2.76,0,0
TXN_B133D60F12,USR_8805,12.71,10,0,1,0,5.14,0,0
TXN_E488FDD48C,USR_2000,32.86,10,0,0,0,15.71,0,0
TXN_6CBE87D91E,USR_9946,33.04,3,0,0,0,19.48,0,0
TXN_646F581D0B,USR_7900,411.73,13,0,1,0,6.05,0,0
TXN_CF20ACBC1B,USR_2874,261.03,14,0,0,0,5.26,0,0
TXN_6F9820888C,USR_3988,25.04,10,0,0,0,2.19,0,0
TXN_10D74B7738,USR_3112,8.88,9,1,0,0,69.16,0,0
TXN_8C651FDB68,USR_3429,3689.65,2,1,1,0,11399.65,1,1
TXN_C184D88756,USR_1473,34.88,2,0,0,0,6.9,0,0
TXN_D496132120,USR_9796,56.69,11,1,0,0,19.78,0,0
TXN_63E20311FE,USR_3711,10.17,16,0,0,0,3.43,0,0
TXN_6F866ADB1E,USR_8660,938.55,2,1,1,1,5983.78,0,1
TXN_52144FD72A,USR_7333,45.52,5,0,0,0,8.27,0,0
TXN_95798D420C,USR_9461,9.21,8,0,0,0,3.28,0,0
TXN_591A45C2CD,USR_7004,104.58,16,0,0,0,5.94,0,0
TXN_63846576F6,USR_6109,14.16,20,0,0,0,33.31,0,0
TXN_DC53B146FC,USR_5968,3859.41,22,1,1,1,10399.27,1,1
TXN_CDB9E9E723,USR_9140,288.78,18,0,0,0,8.58,0,0
TXN_F13CAF8607,USR_6085,1397.76,2,0,1,1,10052.73,0,1
TXN_0619E18769,USR_7989,20.35,8,0,0,0,12.83,1,0
TXN_52BBC98171,USR_8388,117.67,2,0,0,0,18.32,0,0
TXN_B62DE120F1,USR_1258,67.7,15,0,0,0,14.02,0,0
TXN_FF3A9F537F,USR_8587,1267.69,3,1,0,1,3514.18,1,1
TXN_42A24A100E,USR_2690,122.44,8,0,0,0,8.63,0,0
TXN_1D61E9C0B5,USR_5424,44.28,19,0,0,0,21.04,0,0
TXN_5DEE0B6E07,USR_5536,42.9,17,0,0,0,10.82,0,0
TXN_0DBAC57555,USR_2309,38.13,23,0,1,0,6.03,0,0
TXN_441E7A07F3,USR_4529,55.67,22,0,0,0,27.82,0,0
TXN_7A3E21A5F8,USR_5208,97.78,3,0,0,1,7.12,0,0
TXN_EB356EBAB4,USR_8838,168.79,10,0,0,0,7.11,0,0
TXN_0206621E10,USR_2383,2836.4,22,1,1,1,778.86,0,1
TXN_F7A21B448C,USR_9733,91.38,7,0,0,0,21.79,0,0
TXN_582DF894EC,USR_8382,115.92,8,0,0,0,49.13,0,0
TXN_1703B4FBF8,USR_9687,127.02,12,0,0,1,37.44,0,0
TXN_9A46A763B5,USR_4653,2440.61,22,0,1,1,1806.13,1,1
TXN_99AB08877F,USR_1869,40.76,13,0,0,0,5.68,0,0
TXN_6EAD00CB92,USR_4273,329.99,10,0,0,0,4.51,0,0
TXN_75D9BEFAFA,USR_1600,29.96,8,0,0,0,24.88,0,0
TXN_FBF7460625,USR_6182,115.13,8,0,0,0,0.38,0,0
TXN_5B0CF184AC,USR_1789,1222.79,22,1,1,1,11055.65,1,1
TXN_58C4ED4E0F,USR_6820,313.48,13,0,0,0,2.28,0,0
TXN_CC21DBBDBF,USR_8187,36.93,7,0,0,0,0.22,0,0
TXN_8928BC2E59,USR_6057,56.44,9,0,1,0,40.25,0,0
TXN_BEF54CDD76,USR_3416,21.13,18,0,0,0,3.09,0,0
TXN_DF64AFB56B,USR_4344,10.66,5,0,0,0,14.81,0,0
TXN_FA86FFDB16,USR_1462,26.18,5,0,0,0,13.99,0,0
TXN_234632BFA6,USR_9384,233.62,12,0,0,0,11.07,0,0
TXN_7D92F18389,USR_1740,15.83,7,0,0,0,19.64,0,0
TXN_42F859C3AE,USR_2610,484.09,12,0,0,0,45.74,0,0
TXN_AE3F1F1BEF,USR_6293,35.4,18,0,0,0,64.73,0,0
TXN_0AF02E0AFC,USR_4299,16.06,8,1,0,0,7.79,0,0
TXN_4FD5976877,USR_9756,47.84,16,0,0,0,23.49,0,0
TXN_63D318F9EF,USR_1132,99.69,8,0,0,1,24.69,0,0
TXN_3BFFF97023,USR_8604,68.43,20,0,0,0,1.42,0,0
TXN_84977562B8,USR_2124,4313.69,4,0,0,1,1993.35,0,1
TXN_F43B614EF9,USR_4659,25.49,11,0,0,0,32.02,0,0
TXN_FB5187A2F5,USR_6839,51.82,15,0,0,1,1.97,0,0
TXN_A12968C7B5,USR_6336,134.37,7,0,0,0,8.79,0,0
TXN_B623B7C08A,USR_7981,52.96,14,0,0,0,9.03,0,0
TXN_187369532B,USR_4510,56.65,9,1,0,0,26.17,0,0
TXN_7D833FB280,USR_4963,25.88,14,0,0,0,2.29,0,0
TXN_6C8BA659BB,USR_2066,111.64,17,0,0,0,22.86,0,0
TXN_3AC0E81D2A,USR_3852,466.45,14,0,0,0,7.44,0,0
TXN_81F61F9687,USR_3727,21.83,13,0,0,0,4.12,0,0
TXN_B3EAFA96E6,USR_4938,35.48,8,0,0,0,2.66,0,0
TXN_EC306A4356,USR_3779,49.47,16,0,0,0,8.31,0,0
TXN_695FD701F6,USR_2700,654.43,17,0,0,0,3.5,0,0
TXN_4DEB5D82BB,USR_2777,48.26,19,0,0,0,19.34,0,0
TXN_036BCCE5F2,USR_9485,3117.89,4,0,1,1,13286.0,1,1
TXN_4D951CF889,USR_6647,163.89,17,0,0,0,3.72,0,0
TXN_869901198C,USR_1550,165.91,11,0,0,0,81.37,0,0
TXN_DB53BCFA5B,USR_5103,53.96,10,0,0,0,12.68,0,0
TXN_52F4867D94,USR_2517,44.96,23,0,0,0,8.22,0,0
TXN_89371871E0,USR_1566,3602.24,2,1,1,1,14920.01,1,1
TXN_43F7CD7624,USR_7774,97.73,17,0,0,0,7.56,0,0
TXN_F591C0A0FD,USR_2298,107.37,10,0,0,0,4.28,0,0
TXN_7514BB7529,USR_4951,66.21,20,0,0,0,14.45,0,0
TXN_885C3CF93E,USR_6464,13.24,18,0,1,0,40.17,0,0
TXN_7A007ECA22,USR_4110,48.52,14,0,0,0,13.16,0,0
TXN_266FCF0BA8,USR_5497,57.15,20,0,0,0,7.05,0,0
TXN_3534E4DC9A,USR_8610,15.88,14,0,1,0,15.66,0,0
TXN_35B2D4601E,USR_7034,13.71,9,1,0,1,3.41,0,0
TXN_27A2C5EB8C,USR_8930,18.94,11,0,0,0,8.57,0,0
TXN_60BD7820E6,USR_5819,97.57,22,1,0,0,30.42,0,0
TXN_3E6F6F2DA5,USR_8300,104.36,6,1,0,1,5.99,0,0
TXN_2C5BF3B1EE,USR_8933,195.28,13,0,0,0,7.89,0,0
TXN_4732CFB6D1,USR_5041,93.3,7,0,0,0,1.69,0,0
TXN_E930FAAE9B,USR_4264,39.91,9,0,0,0,0.62,0,0
TXN_8A4E078888,USR_9785,4020.3,0,1,1,1,381.06,0,1
TXN_AE7832637C,USR_2378,12.92,10,0,0,0,8.08,0,0
TXN_7D66491DDE,USR_9943,104.84,17,0,0,0,5.61,0,0
TXN_C7E4260EBD,USR_5029,66.88,6,0,0,0,15.07,0,0
TXN_89E12CB306,USR_8378,21.97,14,0,1,0,4.32,0,0
TXN_78BE61B2D7,USR_7446,15.58,14,0,0,0,24.95,0,0
TXN_01BB18062F,USR_1552,195.54,17,0,0,0,26.07,0,0
TXN_51EAFCDF78,USR_1492,65.67,5,0,1,0,28.84,0,0
TXN_7317270B2D,USR_7504,39.32,18,0,0,0,6.31,0,0
TXN_BECD9DA507,USR_1686,29.85,21,0,0,0,0.37,0,0
TXN_B1B7765BFE,USR_5773,9.2,23,1,0,0,27.34,0,0
TXN_120D3B4651,USR_3676,171.85,20,0,0,0,2.17,0,0
